4.671e+00,4.021e-01,1.026e+00,-3.881e-01,-1.101e+00,9.280e-02,5.955e-01,2.441e-01,-6.549e-02,-6.690e-02,-3.253e-02,1.278e-03,2.018e-02,1.306e-01,-4.792e-02,1.887e-01,3.946e-01,1.298e+00,3.381e-01,-4.001e-01
4.021e-01,5.253e+00,3.355e+00,-1.064e-01,-3.259e+00,4.208e-01,8.666e-01,2.860e-01,-1.947e-01,-6.800e-02,2.004e-02,1.858e-02,-3.468e-02,-2.169e-02,-2.184e-01,-1.051e-01,-2.705e-01,8.915e-01,2.147e+00,-4.035e+00
1.026e+00,3.355e+00,5.320e+00,8.142e-01,-6.038e+00,-2.063e-02,1.414e+00,9.400e-01,-4.381e-01,-3.087e-01,-2.204e-02,1.839e-02,-3.295e-02,-1.077e-02,-7.073e-02,-3.366e-02,-8.735e-02,5.532e-01,1.165e+00,-3.253e+00
-3.881e-01,-1.064e-01,8.142e-01,4.792e+00,-1.197e+00,-3.740e+00,-4.107e-01,1.311e+00,5.963e-01,-5.985e-01,-3.217e-01,-9.117e-02,2.098e-02,1.001e-02,-6.991e-02,5.384e-02,8.744e-02,9.507e-02,-2.219e-01,-7.339e-01
-1.101e+00,-3.259e+00,-6.038e+00,-1.197e+00,1.694e+01,3.320e+00,-3.417e+00,-4.099e+00,2.383e+00,2.234e+00,4.384e-02,-1.463e-01,1.555e-01,1.418e-02,6.398e-02,2.628e-02,1.183e-03,-4.505e-01,-4.684e-01,2.216e+00
9.280e-02,4.208e-01,-2.063e-02,-3.740e+00,3.320e+00,1.142e+01,1.925e+00,-3.308e+00,-2.203e+00,2.791e+00,1.600e+00,5.680e-01,-7.808e-02,-1.710e-01,1.399e-01,-3.567e-02,-2.109e-02,2.063e-02,2.384e-01,8.600e-02
5.955e-01,8.666e-01,1.414e+00,-4.107e-01,-3.417e+00,1.925e+00,6.868e+00,2.523e+00,-4.671e+00,-9.826e-01,2.788e-01,4.963e-01,-2.009e-03,-3.391e-01,-8.415e-02,9.392e-03,2.918e-02,1.016e-01,1.952e-01,-1.745e-01
2.441e-01,2.860e-01,9.400e-01,1.311e+00,-4.099e+00,-3.308e+00,2.523e+00,5.593e+00,-1.712e+00,-4.083e+00,-9.145e-01,2.441e-01,-6.481e-02,6.415e-02,-1.892e-01,-1.631e-02,2.728e-02,6.138e-02,2.429e-02,-1.481e-01
-6.549e-02,-1.947e-01,-4.381e-01,5.963e-01,2.383e+00,-2.203e+00,-4.671e+00,-1.712e+00,1.052e+01,1.503e+00,-2.343e+00,-2.377e+00,-1.535e-01,1.737e+00,1.115e-01,1.582e-01,-4.818e-03,-6.474e-02,-6.925e-02,1.581e-02
-6.690e-02,-6.800e-02,-3.087e-01,-5.985e-01,2.234e+00,2.791e+00,-9.826e-01,-4.083e+00,1.503e+00,7.689e+00,2.326e+00,4.548e-01,-3.338e-01,-1.923e-01,1.097e+00,-5.902e-02,-4.066e-02,-1.254e-01,-2.000e-02,8.698e-02
-3.253e-02,2.004e-02,-2.204e-02,-3.217e-01,4.384e-02,1.600e+00,2.788e-01,-9.145e-01,-2.343e+00,2.326e+00,4.539e+00,2.729e+00,-5.665e-01,-2.000e+00,1.165e+00,-4.351e-01,-4.405e-02,1.885e-02,4.793e-02,-9.912e-03
1.278e-03,1.858e-02,1.839e-02,-9.117e-02,-1.463e-01,5.680e-01,4.963e-01,2.441e-01,-2.377e+00,4.548e-01,2.729e+00,3.998e+00,-7.269e-01,-3.865e+00,1.347e+00,-3.020e-01,1.484e-01,1.230e-01,2.648e-02,-2.726e-02
2.018e-02,-3.468e-02,-3.295e-02,2.098e-02,1.555e-01,-7.808e-02,-2.009e-03,-6.481e-02,-1.535e-01,-3.338e-01,-5.665e-01,-7.269e-01,1.870e+00,-4.029e-02,-9.666e-01,5.373e-01,2.556e-01,-3.112e-02,-5.904e-02,3.014e-02
1.306e-01,-2.169e-02,-1.077e-02,1.001e-02,1.418e-02,-1.710e-01,-3.391e-01,6.415e-02,1.737e+00,-1.923e-01,-2.000e+00,-3.865e+00,-4.029e-02,9.270e+00,-1.330e+00,-6.862e-01,-6.984e-01,-1.732e-01,-9.621e-02,8.235e-02
-4.792e-02,-2.184e-01,-7.073e-02,-6.991e-02,6.398e-02,1.399e-01,-8.415e-02,-1.892e-01,1.115e-01,1.097e+00,1.165e+00,1.347e+00,-9.666e-01,-1.330e+00,3.836e+00,-5.464e-01,2.656e-01,-6.693e-01,-7.242e-01,7.439e-01
1.887e-01,-1.051e-01,-3.366e-02,5.384e-02,2.628e-02,-3.567e-02,9.392e-03,-1.631e-02,1.582e-01,-5.902e-02,-4.351e-01,-3.020e-01,5.373e-01,-6.862e-01,-5.464e-01,2.226e+00,1.147e+00,2.668e-01,-3.651e-01,6.845e-02
3.946e-01,-2.705e-01,-8.735e-02,8.744e-02,1.183e-03,-2.109e-02,2.918e-02,2.728e-02,-4.818e-03,-4.066e-02,-4.405e-02,1.484e-01,2.556e-01,-6.984e-01,2.656e-01,1.147e+00,1.675e+00,7.790e-01,-6.095e-01,6.447e-02
1.298e+00,8.915e-01,5.532e-01,9.507e-02,-4.505e-01,2.063e-02,1.016e-01,6.138e-02,-6.474e-02,-1.254e-01,1.885e-02,1.230e-01,-3.112e-02,-1.732e-01,-6.693e-01,2.668e-01,7.790e-01,3.152e+00,1.305e+00,-3.067e+00
